station_id,city,date,pm25,pm10,no2,o3,temp,humidity,wind_speed
PL0022,Łódź,2024-04-13,7.26,4.62,24.95,10.03,0.8,71.2,7.76
PL0022,Łódź,2024-04-14,36.12,4.24,20.01,77.47,9.0,85.3,6.13
PL0022,Łódź,2024-04-15,7.81,15.68,34.83,25.08,16.9,87.3,2.77
PL0022,Łódź,2024-04-16,42.96,2.56,56.88,135.06,18.3,55.8,4.23
PL0022,Łódź,2024-04-17,4.97,18.73,22.46,23.68,-7.1,53.2,6.0
PL0022,Łódź,2024-04-18,19.4,12.69,80.94,15.71,29.9,59.4,2.56
PL0022,Łódź,2024-04-19,10.76,19.56,3.89,41.64,17.9,40.4,3.18
PL0022,Łódź,2024-04-20,26.18,14.22,7.6,66.34,5.8,82.0,1.94
PL0022,Łódź,2024-04-21,17.38,28.55,35.43,20.56,2.1,79.6,2.55
PL0022,Łódź,2024-04-22,5.74,16.06,12.25,42.16,46.9,62.7,8.97
PL0022,Łódź,2024-04-23,13.83,5.5,37.18,32.73,7.9,36.2,5.41
PL0022,Łódź,2024-04-24,13.11,22.88,30.18,42.6,12.0,32.3,5.76
PL0022,Łódź,2024-04-25,6.7,41.08,49.77,13.15,18.3,37.6,5.48
PL0022,Łódź,2024-04-26,25.38,17.57,29.71,65.96,-3.5,43.4,2.82
PL0022,Łódź,2024-04-27,14.24,26.28,59.43,39.68,-0.3,39.0,1.69
PL0022,Łódź,2024-04-28,5.33,2.84,11.47,40.67,8.7,32.4,6.29
PL0022,Łódź,2024-04-29,10.41,22.12,21.56,49.35,-5.9,68.0,7.11
PL0022,Łódź,2024-04-30,7.45,4.67,21.03,114.0,16.6,30.6,0.08
PL0022,Łódź,2024-05-01,12.65,18.92,18.14,40.16,14.5,35.8,4.26
PL0022,Łódź,2024-05-02,7.09,28.57,24.05,69.52,8.8,76.1,1.46
PL0022,Łódź,2024-05-03,1.5,14.88,28.66,20.38,13.8,49.2,7.42
PL0022,Łódź,2024-05-04,6.24,10.18,20.43,20.67,15.2,34.5,2.96
PL0022,Łódź,2024-05-05,9.21,31.13,32.44,35.15,15.3,79.1,2.01
PL0022,Łódź,2024-05-06,14.24,10.12,20.07,23.6,0.1,70.5,5.28
PL0022,Łódź,2024-05-07,40.2,23.56,5.44,108.06,6.1,81.5,4.68
PL0022,Łódź,2024-05-08,7.72,2.34,22.74,24.67,-7.2,72.0,3.15
PL0022,Łódź,2024-05-09,22.13,8.17,16.05,78.14,10.0,93.2,9.18
PL0022,Łódź,2024-05-10,11.88,5.31,13.17,44.12,18.5,61.6,2.26
PL0022,Łódź,2024-05-11,5.39,34.75,44.61,17.44,24.7,59.5,3.44
PL0022,Łódź,2024-05-12,13.92,45.4,8.86,39.49,9.4,69.7,1.72
PL0022,Łódź,2024-05-13,35.72,18.39,27.21,47.37,2.8,53.0,5.52
PL0022,Łódź,2024-05-14,12.49,21.87,31.96,36.31,-2.8,31.0,3.31
PL0022,Łódź,2024-05-15,17.47,20.78,59.44,82.78,16.0,60.5,2.62
PL0022,Łódź,2024-05-16,4.41,24.16,33.21,52.64,2.5,41.4,5.08
PL0022,Łódź,2024-05-17,14.54,66.86,12.49,35.67,9.4,81.3,4.66
PL0022,Łódź,2024-05-18,6.73,17.73,14.64,27.23,13.2,32.6,6.24
PL0022,Łódź,2024-05-19,18.74,46.93,30.63,35.44,4.3,43.5,1.81
PL0022,Łódź,2024-05-20,2.18,59.06,30.44,53.94,16.9,67.0,3.67
PL0022,Łódź,2024-05-21,5.78,13.25,3.29,37.62,26.5,82.6,6.47
PL0022,Łódź,2024-05-22,18.11,48.47,6.17,7.76,7.7,67.1,3.02
PL0022,Łódź,2024-05-23,20.1,30.68,15.75,16.95,39.8,82.2,1.0
PL0022,Łódź,2024-05-24,8.6,26.65,24.87,8.82,-6.5,74.9,1.83
PL0022,Łódź,2024-05-25,22.86,22.89,22.38,57.91,13.2,51.3,4.68
PL0022,Łódź,2024-05-26,6.86,30.1,24.18,36.63,-3.6,45.7,4.6
PL0022,Łódź,2024-05-27,17.86,29.07,10.72,9.82,3.2,53.9,2.49
PL0022,Łódź,2024-05-28,15.24,13.67,13.7,36.46,11.5,76.9,3.0
PL0022,Łódź,2024-05-29,2.82,6.06,38.83,8.35,11.2,76.0,7.6
PL0022,Łódź,2024-05-30,46.99,28.99,37.54,18.27,2.8,79.0,3.95
PL0022,Łódź,2024-05-31,28.6,14.94,1.22,29.79,3.3,87.8,9.14
PL0022,Łódź,2024-06-01,18.08,49.17,29.27,29.7,12.7,58.3,7.59
PL0022,Łódź,2024-06-02,49.23,25.76,89.76,65.63,8.8,67.8,1.5
PL0022,Łódź,2024-06-03,24.99,8.83,5.84,32.49,1.6,65.7,4.6
PL0022,Łódź,2024-06-04,6.92,6.03,2.76,14.45,13.7,49.3,0.94
PL0022,Łódź,2024-06-05,24.72,18.71,14.97,9.93,21.9,47.9,2.27
PL0022,Łódź,2024-06-06,14.92,7.7,15.1,24.53,3.4,54.0,2.8
PL0022,Łódź,2024-06-07,24.66,21.4,62.22,25.63,10.1,56.3,9.7
PL0022,Łódź,2024-06-08,32.52,4.75,10.32,17.82,16.0,70.4,2.05
PL0022,Łódź,2024-06-09,19.02,37.02,42.59,25.39,0.8,84.1,5.69
PL0022,Łódź,2024-06-10,20.64,13.19,20.99,62.25,20.5,35.2,2.03
PL0022,Łódź,2024-06-11,19.7,70.99,47.86,59.58,-0.1,60.8,1.18
PL0022,Łódź,2024-06-12,19.22,10.86,46.44,34.66,2.6,82.9,9.89
PL0022,Łódź,2024-06-13,6.91,8.43,15.4,50.63,-1.2,72.9,6.42
PL0022,Łódź,2024-06-14,9.85,11.52,25.05,2.64,4.3,71.4,2.29
PL0022,Łódź,2024-06-15,2.18,22.26,56.38,85.8,-1.3,63.1,7.21
PL0022,Łódź,2024-06-16,32.51,17.84,5.85,34.1,4.2,54.0,0.54
PL0022,Łódź,2024-06-17,19.89,41.69,33.29,30.4,-6.0,32.8,2.56
PL0022,Łódź,2024-06-18,17.33,20.78,12.45,29.38,26.5,90.5,9.32
PL0022,Łódź,2024-06-19,13.5,30.03,6.01,38.12,1.0,91.7,3.13
PL0022,Łódź,2024-06-20,35.41,41.49,53.6,29.51,15.2,68.4,0.69
PL0022,Łódź,2024-06-21,14.78,18.03,2.82,29.4,5.0,89.7,2.94
PL0022,Łódź,2024-06-22,12.5,17.81,25.73,86.26,-0.8,59.3,8.69
PL0022,Łódź,2024-06-23,8.0,3.79,27.07,30.27,-9.1,88.9,0.36
PL0022,Łódź,2024-06-24,2.13,29.55,8.07,10.16,15.0,49.7,2.91
PL0022,Łódź,2024-06-25,20.34,15.65,39.79,45.64,12.0,41.8,1.21
PL0022,Łódź,2024-06-26,5.09,32.55,29.9,70.81,5.0,46.0,3.13
PL0022,Łódź,2024-06-27,25.98,27.49,60.7,5.57,13.7,58.1,7.92
PL0022,Łódź,2024-06-28,8.66,7.45,1.36,18.38,13.6,93.4,1.13
PL0022,Łódź,2024-06-29,3.64,6.73,19.29,9.11,20.1,38.9,5.88
PL0022,Łódź,2024-06-30,10.05,11.12,46.7,13.11,9.9,32.2,8.83
PL0022,Łódź,2024-07-01,9.08,7.96,43.13,31.91,-11.5,94.4,0.19
PL0022,Łódź,2024-07-02,22.73,59.07,26.78,3.6,2.0,43.8,3.93
PL0022,Łódź,2024-07-03,13.73,18.11,14.15,81.62,33.2,46.6,5.89
PL0022,Łódź,2024-07-04,4.27,14.22,1.91,29.43,12.4,86.4,4.15
PL0022,Łódź,2024-07-05,5.99,27.22,11.28,19.9,20.1,78.0,3.37
PL0022,Łódź,2024-07-06,2.59,40.98,21.65,14.5,24.8,72.5,1.9
PL0022,Łódź,2024-07-07,11.33,1.6,21.37,31.24,11.5,63.3,2.38
PL0022,Łódź,2024-07-08,21.13,5.14,7.78,20.53,16.5,31.8,8.83
PL0022,Łódź,2024-07-09,19.02,15.92,11.97,13.21,4.8,46.3,5.38
PL0022,Łódź,2024-07-10,15.96,20.01,19.15,35.41,14.5,61.1,5.33
PL0022,Łódź,2024-07-11,1.7,18.97,39.6,14.48,-4.5,57.7,4.72
PL0022,Łódź,2024-07-12,8.24,20.7,9.53,30.58,27.0,31.6,1.81
PL0022,Łódź,2024-07-13,46.94,5.13,50.75,55.34,-15.3,54.9,8.86
PL0022,Łódź,2024-07-14,23.63,19.06,24.05,88.45,31.1,38.3,13.77
PL0022,Łódź,2024-07-15,25.07,14.74,30.67,102.43,-7.7,31.6,3.34
PL0022,Łódź,2024-07-16,9.1,2.05,34.51,13.29,7.3,51.9,5.38
PL0022,Łódź,2024-07-17,34.67,8.99,24.22,13.38,-3.2,43.6,1.88
PL0022,Łódź,2024-07-18,11.21,6.46,40.26,8.17,9.4,51.4,2.11
PL0022,Łódź,2024-07-19,4.43,47.83,68.36,6.9,28.0,50.6,11.98
PL0022,Łódź,2024-07-20,4.23,28.73,23.35,52.75,16.2,47.9,3.07
PL0022,Łódź,2024-07-21,16.46,16.42,30.01,41.07,12.1,31.0,2.54
PL0022,Łódź,2024-07-22,46.47,25.57,17.45,52.45,30.9,80.2,2.33
PL0022,Łódź,2024-07-23,6.81,21.61,1.51,5.18,28.2,59.5,3.05
PL0022,Łódź,2024-07-24,31.81,24.71,37.14,24.96,7.5,69.3,1.31
PL0022,Łódź,2024-07-25,11.85,11.38,11.84,26.02,4.9,67.7,4.53
PL0022,Łódź,2024-07-26,49.91,33.76,31.01,14.93,1.9,46.8,3.21
PL0022,Łódź,2024-07-27,17.66,50.46,10.56,22.78,15.6,40.8,8.16
PL0022,Łódź,2024-07-28,36.82,22.95,34.18,33.49,3.0,32.6,5.55
PL0022,Łódź,2024-07-29,18.83,43.07,31.64,27.05,24.9,36.6,6.09
PL0022,Łódź,2024-07-30,15.16,52.56,62.32,23.5,8.0,30.7,4.11
PL0022,Łódź,2024-07-31,9.02,9.87,25.37,61.45,20.2,85.3,1.56
PL0022,Łódź,2024-08-01,5.69,15.27,10.5,19.29,-0.2,64.9,1.49
PL0022,Łódź,2024-08-02,11.43,7.4,29.31,86.26,19.5,38.2,1.83
PL0022,Łódź,2024-08-03,7.62,14.42,26.56,34.63,15.6,59.4,4.95
PL0022,Łódź,2024-08-04,20.09,58.59,32.53,26.82,18.1,56.5,5.39
PL0022,Łódź,2024-08-05,10.51,11.43,27.4,92.25,-2.7,57.0,4.75
PL0022,Łódź,2024-08-06,4.61,8.43,9.71,7.5,4.6,41.6,2.95
PL0022,Łódź,2024-08-07,16.51,52.45,22.39,16.41,18.3,49.2,5.17
PL0022,Łódź,2024-08-08,1.57,10.26,77.25,7.21,1.2,42.8,7.11
PL0022,Łódź,2024-08-09,12.16,15.44,54.27,13.76,3.9,47.8,2.53
PL0022,Łódź,2024-08-10,34.57,23.4,8.0,26.22,13.1,49.9,0.82
PL0022,Łódź,2024-08-11,7.51,18.52,28.38,61.31,15.3,59.8,1.16
PL0022,Łódź,2024-08-12,8.33,13.94,30.7,80.89,14.2,37.5,4.15
PL0022,Łódź,2024-08-13,10.63,20.12,74.97,56.79,8.1,87.5,2.71
PL0022,Łódź,2024-08-14,29.45,25.56,11.01,37.04,13.1,82.2,0.44
PL0022,Łódź,2024-08-15,20.43,51.64,53.02,22.53,16.8,55.0,14.47
PL0022,Łódź,2024-08-16,4.09,35.29,23.07,22.61,12.5,72.7,0.37
PL0022,Łódź,2024-08-17,16.29,7.97,54.54,14.25,12.5,75.6,7.66
PL0022,Łódź,2024-08-18,35.47,19.78,12.49,12.42,9.0,70.6,4.21
PL0022,Łódź,2024-08-19,31.26,14.7,26.04,60.21,7.6,50.1,1.29
PL0022,Łódź,2024-08-20,9.04,24.35,44.48,23.83,8.9,55.2,2.42
PL0022,Łódź,2024-08-21,7.33,12.83,9.66,28.65,18.0,56.8,1.41
PL0022,Łódź,2024-08-22,33.37,24.84,56.31,41.93,19.1,73.1,2.34
PL0022,Łódź,2024-08-23,14.9,6.04,11.99,57.32,-0.4,88.8,1.8
PL0022,Łódź,2024-08-24,4.22,29.77,13.53,40.17,3.8,54.0,11.44
PL0022,Łódź,2024-08-25,18.47,19.45,18.98,38.86,-2.3,89.5,1.2
PL0022,Łódź,2024-08-26,38.4,3.48,29.48,151.0,7.4,54.0,2.09
PL0022,Łódź,2024-08-27,23.69,30.19,123.71,9.29,10.1,69.8,2.15
PL0022,Łódź,2024-08-28,16.26,0.44,22.81,6.3,2.5,78.0,1.41
PL0022,Łódź,2024-08-29,17.68,39.23,8.23,46.93,31.2,50.7,1.3
PL0022,Łódź,2024-08-30,35.97,15.81,59.98,35.44,11.6,84.4,2.61
PL0022,Łódź,2024-08-31,24.98,25.81,21.59,21.61,10.9,43.3,1.11
PL0022,Łódź,2024-09-01,3.84,15.69,89.3,41.56,1.3,66.6,12.5
PL0022,Łódź,2024-09-02,4.37,9.19,63.1,12.38,12.9,79.6,2.6
PL0022,Łódź,2024-09-03,29.83,52.96,34.05,45.57,-2.6,91.2,2.41
PL0022,Łódź,2024-09-04,16.82,39.19,24.67,65.94,11.5,62.8,7.34
PL0022,Łódź,2024-09-05,57.14,2.66,8.08,18.11,14.6,34.6,3.71
PL0022,Łódź,2024-09-06,6.83,19.39,20.94,33.52,8.2,77.7,8.62
PL0022,Łódź,2024-09-07,19.69,25.26,39.14,57.01,21.0,70.1,1.63
PL0022,Łódź,2024-09-08,17.61,7.48,41.7,29.97,3.5,94.8,5.78
PL0022,Łódź,2024-09-09,24.0,48.69,18.75,13.72,-2.0,83.7,0.41
PL0022,Łódź,2024-09-10,47.59,75.0,59.49,24.58,19.6,92.6,1.91
PL0022,Łódź,2024-09-11,8.07,41.69,29.69,33.48,-2.6,72.2,0.58
PL0022,Łódź,2024-09-12,22.08,10.33,43.29,13.21,17.6,30.5,3.86
PL0022,Łódź,2024-09-13,5.55,38.58,16.2,17.2,21.4,78.9,0.5
PL0022,Łódź,2024-09-14,16.46,6.92,53.89,29.44,18.5,53.6,1.47
PL0022,Łódź,2024-09-15,45.64,61.17,44.58,28.33,20.6,30.4,5.6
PL0022,Łódź,2024-09-16,7.45,25.61,91.08,24.01,3.8,58.8,4.32
PL0022,Łódź,2024-09-17,40.94,32.06,28.11,100.82,2.8,37.4,3.14
PL0022,Łódź,2024-09-18,8.75,51.28,43.43,22.33,-3.1,48.5,8.64
PL0022,Łódź,2024-09-19,25.48,43.34,23.44,40.74,10.1,53.2,2.15
PL0022,Łódź,2024-09-20,0.39,5.46,8.11,91.8,8.0,43.7,3.75
PL0022,Łódź,2024-09-21,15.61,42.25,70.49,92.34,14.1,76.7,11.74
PL0022,Łódź,2024-09-22,1.22,8.86,24.78,51.72,4.0,88.1,3.82
PL0022,Łódź,2024-09-23,8.13,1.16,46.08,26.49,5.3,82.0,0.92
PL0022,Łódź,2024-09-24,25.62,12.87,79.14,17.23,-15.2,44.4,1.06
PL0022,Łódź,2024-09-25,10.38,6.1,33.85,70.82,9.3,68.8,10.4
PL0022,Łódź,2024-09-26,8.5,20.78,64.88,23.35,7.9,57.6,0.78
PL0022,Łódź,2024-09-27,13.74,3.73,36.79,52.33,34.3,91.9,1.54
PL0022,Łódź,2024-09-28,7.89,34.66,68.46,80.03,39.1,36.6,6.51
PL0022,Łódź,2024-09-29,15.14,37.46,28.7,34.29,6.2,30.8,8.88
PL0022,Łódź,2024-09-30,27.92,20.66,70.08,4.68,24.2,80.5,1.17
PL0022,Łódź,2024-10-01,12.87,13.88,47.08,25.05,24.7,31.6,2.37
PL0022,Łódź,2024-10-02,14.01,8.97,7.05,27.66,5.9,46.4,3.88
PL0022,Łódź,2024-10-03,20.45,36.05,24.15,15.63,25.8,55.3,1.79
PL0022,Łódź,2024-10-04,41.34,31.12,35.34,20.21,20.4,57.7,4.01
PL0022,Łódź,2024-10-05,21.74,71.62,10.44,47.16,12.2,55.7,4.02
PL0022,Łódź,2024-10-06,16.67,19.72,15.12,25.85,22.0,67.8,1.36
PL0022,Łódź,2024-10-07,17.74,21.02,23.37,35.76,14.1,80.0,6.84
PL0022,Łódź,2024-10-08,1.05,34.73,18.23,37.44,6.7,70.1,3.69
PL0022,Łódź,2024-10-09,13.56,11.05,33.63,6.04,7.7,36.5,3.21
PL0022,Łódź,2024-10-10,4.49,22.09,4.73,19.52,-6.3,71.6,3.96
PL0022,Łódź,2024-10-11,51.54,53.44,7.62,33.83,1.8,77.8,0.22
PL0022,Łódź,2024-10-12,5.55,22.2,29.33,19.47,-4.9,57.9,4.93
PL0022,Łódź,2024-10-13,5.04,22.9,12.02,25.31,-3.5,35.1,2.57
PL0022,Łódź,2024-10-14,17.92,19.01,26.53,7.18,8.0,35.9,2.34
PL0022,Łódź,2024-10-15,5.96,12.78,13.89,40.56,1.2,76.5,10.7
PL0022,Łódź,2024-10-16,9.43,2.17,10.51,46.72,23.8,65.0,4.59
PL0022,Łódź,2024-10-17,18.11,20.28,22.43,29.0,8.9,52.1,7.28
PL0022,Łódź,2024-10-18,12.65,38.9,18.21,6.43,7.8,83.3,9.55
PL0022,Łódź,2024-10-19,12.29,16.41,8.22,16.22,18.2,58.1,1.78
PL0022,Łódź,2024-10-20,4.71,34.86,47.09,23.16,14.4,68.1,5.35
PL0022,Łódź,2024-10-21,4.43,4.79,26.8,5.14,12.4,74.8,5.31
PL0022,Łódź,2024-10-22,8.15,9.92,50.55,36.09,4.5,61.3,7.01
PL0022,Łódź,2024-10-23,17.4,26.44,25.58,89.2,2.9,79.0,3.16
PL0022,Łódź,2024-10-24,10.81,7.38,5.75,13.98,11.7,66.6,3.88
PL0022,Łódź,2024-10-25,11.33,6.26,30.28,36.1,3.2,89.1,3.88
PL0022,Łódź,2024-10-26,6.93,45.73,44.99,29.49,33.6,42.0,4.87
PL0022,Łódź,2024-10-27,13.66,23.96,31.74,6.25,24.8,80.4,10.66
PL0022,Łódź,2024-10-28,6.4,7.19,8.41,66.05,4.9,54.1,8.29
PL0022,Łódź,2024-10-29,8.53,22.24,18.02,37.5,8.9,91.3,2.25
PL0022,Łódź,2024-10-30,22.04,11.56,7.17,42.92,-3.3,47.2,8.55
PL0022,Łódź,2024-10-31,24.36,15.63,22.38,30.41,25.0,76.5,0.58
PL0022,Łódź,2024-11-01,2.84,22.89,8.38,52.03,-6.8,59.0,5.12
PL0022,Łódź,2024-11-02,11.09,10.72,22.91,11.92,4.4,81.5,0.89
PL0022,Łódź,2024-11-03,16.86,27.97,11.54,28.23,12.3,32.5,3.86
PL0022,Łódź,2024-11-04,25.3,27.39,9.36,24.64,10.8,38.2,5.89
PL0022,Łódź,2024-11-05,44.04,56.82,33.59,53.6,13.2,90.0,1.17
PL0022,Łódź,2024-11-06,7.41,10.94,32.96,8.94,-4.6,80.1,11.8
PL0022,Łódź,2024-11-07,27.61,9.7,13.08,8.47,-13.1,73.3,2.84
PL0022,Łódź,2024-11-08,11.58,25.97,50.44,26.66,-12.6,46.0,1.97
PL0022,Łódź,2024-11-09,4.54,44.44,17.76,39.12,3.7,77.3,4.79
PL0022,Łódź,2024-11-10,5.46,6.12,21.35,16.05,7.7,43.9,5.0
PL0022,Łódź,2024-11-11,16.28,5.78,0.44,35.65,31.4,86.4,7.96
PL0022,Łódź,2024-11-12,3.73,15.82,21.87,1.0,17.1,61.0,4.49
PL0022,Łódź,2024-11-13,5.01,19.42,13.62,81.62,10.5,89.0,0.67
PL0022,Łódź,2024-11-14,36.43,21.13,37.76,37.23,9.3,64.5,2.47
PL0022,Łódź,2024-11-15,9.44,20.27,42.75,22.81,32.6,48.6,5.06
PL0022,Łódź,2024-11-16,24.86,33.11,32.04,50.5,-1.7,86.4,0.64
PL0022,Łódź,2024-11-17,9.82,17.14,49.4,3.94,13.8,47.8,1.88
PL0022,Łódź,2024-11-18,5.57,10.23,28.65,53.19,15.2,49.8,9.58
PL0022,Łódź,2024-11-19,11.72,8.59,21.37,12.68,-3.6,48.9,2.88
PL0022,Łódź,2024-11-20,6.11,25.78,65.57,96.79,13.3,61.1,3.01
PL0022,Łódź,2024-11-21,37.03,35.72,23.45,77.6,10.5,50.1,5.57
PL0022,Łódź,2024-11-22,34.99,33.78,12.77,67.32,13.0,41.5,5.94
PL0022,Łódź,2024-11-23,41.33,24.06,4.41,23.08,7.6,46.5,7.62
PL0022,Łódź,2024-11-24,22.47,25.18,43.03,31.64,18.3,87.0,2.69
PL0022,Łódź,2024-11-25,6.72,63.21,51.65,4.96,20.8,56.7,3.32
PL0022,Łódź,2024-11-26,16.0,32.39,58.87,25.52,14.2,56.2,2.43
PL0022,Łódź,2024-11-27,33.33,9.86,24.83,92.05,-15.5,66.1,3.25
PL0022,Łódź,2024-11-28,15.77,3.23,24.84,59.85,-12.1,34.2,5.4
PL0022,Łódź,2024-11-29,13.6,19.14,31.02,21.64,27.6,42.7,5.49
PL0022,Łódź,2024-11-30,2.73,21.22,49.01,24.59,12.7,92.1,2.67
PL0022,Łódź,2024-12-01,7.73,71.88,72.32,81.8,6.9,71.3,0.61
PL0022,Łódź,2024-12-02,3.96,32.03,13.71,84.68,10.2,80.1,0.93
PL0022,Łódź,2024-12-03,24.99,5.14,41.93,69.35,3.9,83.0,3.7
PL0022,Łódź,2024-12-04,24.85,10.06,34.79,29.48,-2.0,79.3,2.41
PL0022,Łódź,2024-12-05,26.98,35.04,35.37,20.88,6.0,32.2,10.98
PL0022,Łódź,2024-12-06,24.5,54.06,38.44,12.93,12.7,61.7,0.75
PL0022,Łódź,2024-12-07,1.63,17.24,4.78,83.4,23.2,55.9,4.01
PL0022,Łódź,2024-12-08,6.26,19.45,7.84,71.47,13.9,51.4,5.19
PL0022,Łódź,2024-12-09,27.71,41.32,41.2,18.62,9.9,38.2,3.97
PL0022,Łódź,2024-12-10,17.79,28.23,27.94,55.0,-2.5,72.6,0.43
PL0022,Łódź,2024-12-11,4.07,33.22,66.27,48.45,22.8,68.4,0.58
PL0022,Łódź,2024-12-12,32.15,30.27,34.88,9.12,25.7,63.0,1.39
PL0022,Łódź,2024-12-13,24.22,12.46,9.36,30.58,15.6,34.7,3.95
PL0022,Łódź,2024-12-14,18.57,47.11,20.27,8.05,15.5,54.6,4.61
PL0022,Łódź,2024-12-15,15.83,18.94,31.36,28.22,3.1,37.8,4.4
PL0022,Łódź,2024-12-16,7.95,14.42,8.52,34.77,5.5,84.9,2.87
PL0022,Łódź,2024-12-17,20.0,4.02,4.3,69.34,14.8,87.6,0.97
PL0022,Łódź,2024-12-18,24.12,35.88,19.49,62.86,16.6,61.9,3.76
PL0022,Łódź,2024-12-19,15.23,25.54,0.83,41.38,10.8,95.0,2.41
PL0022,Łódź,2024-12-20,16.85,8.69,29.96,92.81,10.7,94.8,4.79
PL0022,Łódź,2024-12-21,8.11,22.23,19.53,78.85,1.8,43.8,2.1
PL0022,Łódź,2024-12-22,5.57,15.7,42.05,79.04,11.5,91.5,2.96
PL0022,Łódź,2024-12-23,23.93,25.66,122.17,33.14,-0.2,62.4,4.77
PL0022,Łódź,2024-12-24,15.2,22.25,52.91,96.94,2.4,54.1,1.64
PL0022,Łódź,2024-12-25,20.72,15.01,40.69,40.42,8.7,61.9,8.15
PL0022,Łódź,2024-12-26,21.11,27.28,50.79,93.91,10.0,77.5,10.89
PL0022,Łódź,2024-12-27,17.89,55.62,48.13,56.48,8.5,87.5,4.24
PL0022,Łódź,2024-12-28,6.24,0.86,38.56,57.15,0.1,75.7,3.4
PL0022,Łódź,2024-12-29,9.56,13.26,9.72,39.15,4.2,67.1,2.31
PL0022,Łódź,2024-12-30,40.16,38.05,22.4,61.03,-9.2,89.4,4.97
PL0022,Łódź,2024-12-31,19.13,39.45,39.87,25.31,20.7,57.9,1.53
PL0023,Lublin,2020-01-01,11.72,6.46,87.66,58.46,10.1,38.5,1.87
PL0023,Lublin,2020-01-02,22.39,33.68,33.58,45.19,15.8,74.2,3.41
PL0023,Lublin,2020-01-03,15.64,7.18,14.61,75.16,15.1,39.5,3.64
PL0023,Lublin,2020-01-04,4.09,33.55,51.04,10.37,15.4,80.1,4.11
PL0023,Lublin,2020-01-05,18.55,29.57,46.75,62.9,20.4,93.7,0.8
PL0023,Lublin,2020-01-06,26.36,25.29,7.38,32.0,29.2,31.8,4.97
PL0023,Lublin,2020-01-07,23.41,26.28,45.93,17.22,0.0,84.2,2.37
PL0023,Lublin,2020-01-08,14.82,41.42,25.92,41.91,8.6,51.1,2.72
PL0023,Lublin,2020-01-09,21.66,38.91,8.82,36.33,1.4,76.8,3.18
PL0023,Lublin,2020-01-10,12.02,9.05,8.1,69.75,-0.6,88.3,6.85
PL0023,Lublin,2020-01-11,8.3,14.52,13.02,99.31,13.8,85.0,2.85
PL0023,Lublin,2020-01-12,26.05,30.72,25.6,92.14,-8.9,82.1,1.16
PL0023,Lublin,2020-01-13,30.32,33.68,63.38,20.26,0.3,64.9,4.91
PL0023,Lublin,2020-01-14,3.27,7.9,9.35,97.63,6.7,61.6,2.41
PL0023,Lublin,2020-01-15,19.68,47.21,44.81,103.91,21.6,62.9,2.77
PL0023,Lublin,2020-01-16,44.23,26.55,32.87,13.35,14.0,53.0,1.24
PL0023,Lublin,2020-01-17,15.53,13.69,5.28,23.72,17.2,72.0,2.15
PL0023,Lublin,2020-01-18,17.56,16.14,12.81,22.25,5.4,58.0,8.88
PL0023,Lublin,2020-01-19,3.32,11.46,37.22,61.11,0.6,91.6,1.76
PL0023,Lublin,2020-01-20,16.61,3.14,16.64,73.91,-0.2,51.5,4.61
PL0023,Lublin,2020-01-21,1.12,27.16,52.48,14.35,18.9,37.1,13.67
PL0023,Lublin,2020-01-22,3.83,2.13,19.69,56.56,14.1,47.8,1.48
PL0023,Lublin,2020-01-23,10.8,13.34,32.86,20.42,11.8,42.3,4.21
PL0023,Lublin,2020-01-24,7.61,17.54,4.7,111.98,-4.3,65.0,3.4
PL0023,Lublin,2020-01-25,17.26,30.91,46.36,24.18,37.1,88.7,5.8
PL0023,Lublin,2020-01-26,9.31,4.74,24.59,62.45,-4.3,46.2,4.74
PL0023,Lublin,2020-01-27,14.19,15.76,41.57,54.78,-1.3,63.8,2.29
PL0023,Lublin,2020-01-28,25.54,16.39,7.38,102.49,-0.7,85.5,4.49
PL0023,Lublin,2020-01-29,4.66,15.38,27.08,50.86,-0.0,59.5,2.22
PL0023,Lublin,2020-01-30,50.24,19.96,5.2,22.24,8.8,39.6,1.55
PL0023,Lublin,2020-01-31,4.68,16.91,36.63,65.35,28.6,64.2,6.28
PL0023,Lublin,2020-02-01,12.31,64.53,63.32,85.69,-9.1,48.0,9.29
PL0023,Lublin,2020-02-02,13.5,13.04,6.4,5.67,8.1,65.9,2.01
PL0023,Lublin,2020-02-03,21.97,56.61,65.88,28.05,-0.1,68.0,3.54
PL0023,Lublin,2020-02-04,16.66,34.19,28.64,34.3,5.0,50.2,1.71
PL0023,Lublin,2020-02-05,4.69,10.82,16.11,38.97,27.4,50.2,0.63
PL0023,Lublin,2020-02-06,13.38,23.78,49.99,27.87,10.8,91.2,3.62
PL0023,Lublin,2020-02-07,32.25,18.46,53.86,32.56,23.2,84.2,4.52
PL0023,Lublin,2020-02-08,27.49,98.67,27.27,1.55,2.0,47.8,2.45
PL0023,Lublin,2020-02-09,11.24,15.06,7.31,24.92,14.0,70.2,4.21
PL0023,Lublin,2020-02-10,8.97,8.65,8.9,55.37,9.0,47.2,4.24
PL0023,Lublin,2020-02-11,18.78,10.82,12.03,15.16,20.5,62.3,5.92
PL0023,Lublin,2020-02-12,22.42,20.78,19.29,11.25,3.2,45.4,9.86
PL0023,Lublin,2020-02-13,6.04,2.45,17.82,11.65,12.1,79.2,6.43
PL0023,Lublin,2020-02-14,20.03,30.19,9.67,23.67,12.3,48.7,4.61
PL0023,Lublin,2020-02-15,31.16,46.88,13.19,16.13,20.6,31.1,4.24
